time,BTC,ETH,BCH,DASH,BNB,XMR,LTC,NEO,ETC,VEN,EOS,XTZ,MIOTA,USDT,ADA,XEM,XRP,XLM,TRX,DOGE
2019-04-24,5633.0,168.11,293.51,118.75,23.38,69.05,73.75,10.16,5.789,2.242,5.19,1.46,0.2959,1.04,0.07564000000000001,0.06485,0.322,0.113,0.02457,0.002838
2019-04-25,5521.61,157.46,274.45,112.8,22.43,64.28,71.92,9.701,5.469,2.122,4.89,1.27,0.2851,1.058,0.07593000000000001,0.06357,0.30760000000000004,0.1053,0.025550000000000003,0.002691
2019-04-26,5361.94,156.34,274.84,110.49,23.24,63.38,73.07,9.747,5.543,2.151,4.95,1.15,0.2748,1.009,0.0693,0.062,0.3018,0.11950000000000001,0.024470000000000002,0.002577
2019-04-27,5282.97,158.82,275.23,111.02,22.79,63.43,72.74,9.745,5.652,2.149,4.89,1.25,0.27340000000000003,0.9985,0.07156000000000001,0.06325,0.302,0.1003,0.024130000000000002,0.0026539999999999997
2019-04-28,5313.7,158.75,280.34,111.41,23.02,63.11,72.07,9.635,5.671,2.167,4.95,1.28,0.28140000000000004,1.001,0.07228000000000001,0.06208,0.3007,0.10010000000000001,0.024180000000000004,0.002621
2019-04-29,5299.51,156.41,265.93,111.73,22.76,62.38,69.25,10.0,5.799,2.153,4.93,1.2,0.3264,1.012,0.06967000000000001,0.05979,0.3003,0.1531,0.024010000000000004,0.002617
2019-04-30,5372.23,162.98,277.54,113.43,22.47,63.24,74.86,10.08,6.069,2.199,5.06,1.22,0.3219,1.01,0.06959,0.057170000000000006,0.315,0.0994,0.024650000000000002,0.0025369999999999998
2019-05-01,5417.17,165.03,288.61,119.81,22.36,65.7,75.88,9.892,5.9350000000000005,2.215,5.08,1.27,0.3146,1.006,0.07017000000000001,0.05775,0.31370000000000003,0.10160000000000001,0.024630000000000003,0.002585
2019-05-02,5531.15,164.53,290.11,119.7,24.14,67.22,75.47,10.07,5.866,2.261,5.02,1.3,0.3074,1.006,0.06878000000000001,0.05661000000000001,0.30810000000000004,0.1008,0.024220000000000002,0.0025989999999999997
2019-05-03,5891.9,169.78,302.63,122.37,24.94,68.18,80.26,10.28,6.127,2.365,5.41,1.37,0.3053,1.021,0.07343000000000001,0.057350000000000005,0.3128,0.10360000000000001,0.0247,0.0027
2019-05-04,5901.36,170.53,314.61,124.8,24.04,68.8,82.35,9.862,5.934,2.4,5.38,1.33,0.3018,1.012,0.07137,0.05949000000000001,0.3175,0.1029,0.024970000000000003,0.002702
2019-05-05,5849.5,164.61,303.9,122.37,23.18,68.83,77.87,9.618,5.877,2.3810000000000002,5.21,1.28,0.2928,1.013,0.06721,0.056130000000000006,0.30610000000000004,0.09872,0.024190000000000003,0.0026739999999999997
2019-05-06,5823.67,176.64,297.99,122.09,22.88,67.94,76.57,9.873,6.154,2.362,5.2,1.28,0.2974,1.013,0.06808,0.053540000000000004,0.3085,0.0985,0.024820000000000002,0.002624
2019-05-07,6031.54,182.44,302.09,123.55,22.58,69.14,78.68,9.003,5.655,2.392,5.3,1.32,0.2972,1.032,0.06833,0.054740000000000004,0.30770000000000003,0.09872,0.02508,0.0025889999999999997
2019-05-08,6032.25,174.62,298.62,120.99,22.06,68.39,76.54,9.087,5.842,2.465,5.09,1.23,0.2943,1.008,0.06471,0.05194000000000001,0.3023,0.09671,0.02569,0.002533
2019-05-09,6194.91,176.21,308.17,122.58,21.29,70.3,76.84,9.228,5.731,2.537,5.15,1.22,0.2884,1.001,0.06486,0.051300000000000005,0.302,0.10160000000000001,0.025330000000000002,0.002557
2019-05-10,6444.57,178.6,312.76,118.33,20.24,68.86,79.42,8.929,5.649,2.613,5.0,1.17,0.28600000000000003,1.011,0.06521,0.053160000000000006,0.3022,0.09292,0.024,0.002559
2019-05-11,7394.94,205.96,379.99,129.52,23.04,80.18,95.29,9.943,6.345,2.956,5.75,1.3599999999999999,0.31980000000000003,1.029,0.07922000000000001,0.05987000000000001,0.3393,0.108,0.02653,0.002742
2019-05-12,7541.61,190.0,362.91,126.36,21.24,78.01,88.2,9.615,6.007,2.868,5.73,1.34,0.31820000000000004,1.082,0.07736000000000001,0.060110000000000004,0.3302,0.1057,0.0256,0.002763
2019-05-13,8127.75,212.41,409.91,147.54,26.14,85.71,96.64,10.8,6.361,3.208,5.74,1.38,0.35150000000000003,1.042,0.07693000000000001,0.0599,0.3307,0.10350000000000001,0.02542,0.00272
2019-05-14,8297.02,221.53,409.32,143.8,24.65,83.87,93.45,11.61,6.956,3.2800000000000002,6.2,1.49,0.3783,1.039,0.08481000000000001,0.0656,0.4212,0.1168,0.027620000000000002,0.0031309999999999997
2019-05-15,8263.29,250.34,426.46,155.98,36.12,95.51,105.74,13.47,7.934,3.364,6.51,1.8,0.43960000000000005,1.011,0.09563,0.07834,0.4671,0.1436,0.031380000000000005,0.003279
2019-05-16,8352.25,273.23,432.21,159.92,27.28,92.28,101.58,13.9,8.61,3.236,6.9190000000000005,1.94,0.46440000000000003,1.062,0.1004,0.1047,0.4787,0.1676,0.03291,0.003437
2019-05-17,7930.98,249.84,388.8,140.44,26.24,83.89,91.63,11.62,7.6,3.03,6.5600000000000005,1.79,0.4254,1.078,0.08995,0.09416000000000001,0.4237,0.1408,0.02892,0.0031439999999999997
2019-05-18,7491.67,243.12,377.62,143.72,29.06,82.03,88.65,10.96,7.293,2.9859999999999998,5.905,1.75,0.40180000000000005,1.032,0.08467000000000001,0.09453,0.396,0.1418,0.027850000000000003,0.003031
2019-05-19,8281.66,265.38,432.44,175.42,32.69,90.62,98.4,12.12,8.083,3.367,6.59,1.88,0.42860000000000004,1.015,0.08833,0.09479000000000001,0.42910000000000004,0.14550000000000002,0.02875,0.0031579999999999998
2019-05-20,8193.14,257.7,427.75,174.52,29.91,89.58,93.26,12.59,7.707,3.287,6.406,1.8599999999999999,0.424,1.032,0.08732000000000001,0.09326000000000001,0.41850000000000004,0.1433,0.0284,0.0031200000000000004
2019-05-21,8102.32,260.06,461.46,168.73,32.9,92.75,92.83,12.62,7.697,3.267,6.386,1.7000000000000002,0.4263,1.025,0.08651,0.08989000000000001,0.40850000000000003,0.1368,0.02977,0.0030819999999999997
2019-05-22,8033.76,248.64,418.95,161.23,31.45,88.55,89.08,12.32,7.094,3.135,6.36,1.6800000000000002,0.42450000000000004,1.053,0.08563000000000001,0.08989000000000001,0.4123,0.1378,0.028950000000000004,0.003084
2019-05-23,7971.26,252.84,426.75,161.39,32.59,86.48,90.89,11.71,7.125,3.237,6.1,1.6400000000000001,0.3915,1.016,0.08068,0.08064,0.38480000000000003,0.12660000000000002,0.0273,0.002963
2019-05-24,8165.45,253.09,437.24,163.37,35.14,86.92,102.51,11.77,7.356,3.287,6.61,1.7000000000000002,0.4026,1.025,0.08396,0.08685000000000001,0.39530000000000004,0.1298,0.028270000000000003,0.0030009999999999998
2019-05-25,8140.82,256.84,435.92,161.99,37.69,87.12,105.57,11.67,7.374,3.312,6.55,1.63,0.39380000000000004,1.014,0.08238000000000001,0.08559000000000001,0.39580000000000004,0.1283,0.02874,0.002999
2019-05-26,8779.0,273.74,479.59,170.77,38.26,95.55,116.15,12.38,7.812,3.586,7.05,1.72,0.42060000000000003,1.019,0.0879,0.08443,0.4162,0.1348,0.03196,0.003041
2019-05-27,8931.53,275.77,472.38,169.73,35.36,97.95,120.18,12.52,8.291,3.6109999999999998,8.26,1.73,0.45130000000000003,1.02,0.0936,0.08955,0.44670000000000004,0.1443,0.036500000000000005,0.0030989999999999998
2019-05-28,8818.71,274.56,476.31,175.34,34.81,98.0,117.27,12.74,8.453,3.583,8.23,1.65,0.5086,1.012,0.09293000000000001,0.08969,0.46,0.14150000000000001,0.03685,0.0030659999999999997
2019-05-29,8760.48,271.81,511.56,174.68,34.42,95.83,117.32,14.47,8.341,3.561,8.27,1.6099999999999999,0.5542,1.014,0.09393000000000001,0.08990000000000001,0.457,0.1394,0.034910000000000004,0.0031019999999999997
2019-05-30,9065.89,273.94,482.51,166.35,33.57,92.61,112.23,15.04,8.267,3.402,8.48,1.7000000000000002,0.5536,1.096,0.09817000000000001,0.09776000000000001,0.4743,0.1441,0.03568,0.00353
2019-05-31,8570.78,268.06,495.17,168.7,32.92,95.6,114.49,13.6,8.739,3.5140000000000002,8.69,1.54,0.51,1.002,0.08977,0.09983,0.44070000000000004,0.1348,0.03311,0.003414
2019-06-01,8619.21,274.64,514.12,168.12,34.37,93.69,116.87,14.17,8.704,3.516,8.62,1.53,0.514,1.009,0.09248,0.09848000000000001,0.441,0.13490000000000002,0.039110000000000006,0.0034649999999999998
2019-06-02,8819.9,273.41,544.11,169.43,34.08,96.55,116.04,14.11,9.636,3.591,7.99,1.58,0.5014000000000001,1.011,0.09761,0.09772,0.44670000000000004,0.1383,0.04086,0.003506
2019-06-03,8740.24,252.36,447.05,156.69,30.88,89.75,108.41,13.13,9.485,3.335,7.73,1.52,0.4934,1.074,0.09786,0.09680000000000001,0.4641,0.1399,0.03928,0.0034089999999999997
2019-06-04,8114.49,242.38,401.68,151.09,30.08,84.38,102.19,11.92,9.35,3.155,6.88,1.3900000000000001,0.44770000000000004,1.056,0.08778000000000001,0.09068000000000001,0.41750000000000004,0.128,0.03608,0.003221
2019-06-05,7917.14,248.0,471.37,149.05,31.13,86.09,104.4,11.77,8.515,3.202,6.54,1.25,0.43710000000000004,1.018,0.08437,0.08699000000000001,0.4077,0.1254,0.03577,0.0030819999999999997
2019-06-06,7872.1,250.46,480.07,149.28,31.98,87.44,113.05,11.79,8.276,3.209,6.47,1.43,0.43570000000000003,1.011,0.08386,0.0852,0.427,0.1258,0.03429,0.00317
2019-06-07,8127.63,256.64,511.13,151.57,32.23,89.15,119.56,12.42,8.285,3.289,6.8,1.43,0.4581,1.018,0.08729,0.08967000000000001,0.4318,0.13040000000000002,0.034390000000000004,0.003183
2019-06-08,8058.91,248.57,479.52,149.55,32.12,88.86,120.67,12.36,8.8,3.261,6.69,1.33,0.44980000000000003,1.021,0.08615,0.09009,0.4229,0.12840000000000001,0.033780000000000004,0.003153
2019-06-09,7964.75,236.56,473.51,144.23,30.83,84.69,115.03,11.69,8.144,3.141,6.5,1.29,0.4334,1.044,0.08421000000000001,0.08825000000000001,0.41140000000000004,0.125,0.03252,0.0031300000000000004
2019-06-10,8061.5,249.05,502.52,153.76,32.5,88.23,130.82,13.04,8.736,3.297,6.51,1.32,0.4335,1.01,0.08560000000000001,0.08506000000000001,0.40490000000000004,0.12440000000000001,0.03177,0.003106
2019-06-11,8049.78,247.18,495.78,150.9,32.07,87.96,138.71,12.46,8.382,3.254,6.509,1.311,0.4307,1.021,0.08932000000000001,0.08515,0.4038,0.12380000000000001,0.03166,0.003133
2019-06-12,8250.0,263.13,493.55,159.72,35.3,90.9,144.68,13.06,8.996,3.36,6.492,1.3,0.44160000000000005,1.015,0.09657,0.08559000000000001,0.4038,0.1277,0.03365,0.003109
2019-06-13,8326.2,265.68,499.32,161.83,36.94,92.9,138.11,13.79,8.617,3.385,6.646,1.318,0.45080000000000003,1.013,0.0969,0.08701,0.4107,0.12810000000000002,0.03372,0.0031119999999999997
2019-06-14,8724.42,271.16,515.29,165.19,37.37,95.02,139.19,13.95,8.854,3.573,6.574,1.29,0.442,1.008,0.0908,0.08702000000000001,0.405,0.1257,0.032830000000000005,0.003117
2019-06-15,8905.14,273.22,513.68,159.81,34.8,96.59,140.51,14.5,8.825,3.6390000000000002,6.968,1.264,0.4435,1.011,0.09284,0.08609000000000001,0.4138,0.12840000000000001,0.03289,0.003103
2019-06-16,9372.89,273.33,512.8,159.38,33.62,96.89,140.34,14.23,8.816,3.69,7.218,1.311,0.46780000000000005,1.047,0.09426000000000001,0.08663000000000001,0.4425,0.1333,0.03372,0.003196
2019-06-17,9468.85,279.71,544.01,162.73,34.72,99.99,142.37,15.1,8.941,3.8369999999999997,7.263,1.35,0.454,1.017,0.09387000000000001,0.08999,0.4626,0.13190000000000002,0.03399,0.0031579999999999998
2019-06-18,9357.22,267.55,493.86,164.47,34.87,97.27,137.13,13.78,8.591,3.733,7.17,1.35,0.4445,1.03,0.09353,0.08762,0.45580000000000004,0.1313,0.034,0.003139
2019-06-19,9313.18,273.03,516.46,164.64,36.3,103.57,141.71,14.05,8.686,3.814,6.976,1.283,0.4425,1.007,0.09142,0.08755,0.4388,0.1263,0.03366,0.0031179999999999997
2019-06-20,9600.28,277.24,498.59,166.8,38.22,109.48,140.67,13.94,8.67,3.92,6.916,1.206,0.4394,1.009,0.09028000000000001,0.08750000000000001,0.43660000000000004,0.1246,0.03361,0.003136
2019-06-21,10230.86,304.73,462.61,174.74,39.87,116.09,147.56,14.79,9.313,4.2,7.154,1.225,0.43760000000000004,1.007,0.09109,0.08781000000000001,0.44980000000000003,0.12480000000000001,0.033850000000000005,0.0031709999999999998
2019-06-22,11207.97,317.59,528.06,179.69,41.19,115.98,147.3,19.79,9.313,4.393,7.619,1.258,0.4761,1.045,0.09735,0.0945,0.5092,0.1348,0.037700000000000004,0.003261
2019-06-23,11285.51,319.49,501.33,179.78,39.32,118.55,144.06,18.26,9.535,4.462,7.631,1.263,0.4786,1.035,0.1022,0.09176000000000001,0.48950000000000005,0.1325,0.03873,0.003253
2019-06-24,11100.92,315.73,487.45,179.66,38.45,119.85,140.6,18.63,9.467,4.536,7.269,1.192,0.4617,1.005,0.09884000000000001,0.09149,0.47500000000000003,0.1285,0.039330000000000004,0.003296
2019-06-25,11778.22,331.19,509.3,187.38,39.85,125.39,145.23,20.1,9.49,4.825,7.311,1.174,0.4611,0.9968,0.09815,0.09119000000000001,0.4757,0.1291,0.040150000000000005,0.0032949999999999998
2019-06-26,13826.76,356.54,527.38,196.28,39.89,122.9,149.28,22.69,9.796,5.307,7.391,1.172,0.486,1.056,0.1063,0.1041,0.4932,0.13190000000000002,0.03937,0.003405
2019-06-27,13314.05,304.51,426.98,162.4,35.69,99.08,120.46,18.04,7.931,4.584,6.752,1.109,0.4476,1.176,0.09823000000000001,0.1013,0.46630000000000005,0.123,0.036750000000000005,0.003443
2019-06-28,12433.0,334.45,475.92,175.44,38.39,107.65,129.36,19.52,8.136,5.078,6.235,1.087,0.4227,1.001,0.08923,0.09867000000000001,0.42450000000000004,0.11220000000000001,0.033670000000000005,0.003475
2019-06-29,12362.9,321.7,441.97,171.49,35.87,99.83,137.02,18.53,8.501,4.884,6.384,1.045,0.42660000000000003,1.04,0.09031,0.09763000000000001,0.4279,0.1184,0.03533,0.003387
2019-06-30,12200.02,291.52,402.98,156.47,32.2,90.93,130.41,17.04,7.849,4.426,6.394,1.048,0.42560000000000003,1.127,0.09031,0.09898000000000001,0.4273,0.11520000000000001,0.03531,0.003395
2019-07-01,11207.0,296.25,421.98,156.02,33.7,90.27,124.45,17.05,7.925,4.353,6.084,0.973,0.4092,1.055,0.08537,0.09425000000000001,0.4193,0.10940000000000001,0.03329,0.003312
2019-07-02,10927.6,306.78,436.58,163.75,37.36,94.14,127.74,18.71,7.914,4.457,6.162,1.111,0.4072,1.009,0.08382,0.09217,0.4096,0.1063,0.03293,0.0032489999999999997
2019-07-03,12009.59,322.31,451.35,168.1,35.55,97.71,131.32,19.84,8.053,4.924,6.117,1.298,0.40790000000000004,1.006,0.08338000000000001,0.0937,0.40690000000000004,0.1061,0.032740000000000005,0.003211
2019-07-04,12055.11,285.27,405.32,155.52,33.34,88.35,120.38,17.28,7.859,4.585,6.083,1.316,0.4062,1.08,0.08278,0.09570000000000001,0.4061,0.1063,0.032830000000000005,0.00334
2019-07-05,11435.38,290.33,403.23,154.89,33.4,91.02,120.49,17.41,7.9,4.518,5.893,1.294,0.39380000000000004,1.042,0.07795,0.09218000000000001,0.3879,0.1017,0.032380000000000006,0.0044989999999999995
2019-07-06,11709.27,294.83,410.47,158.05,33.42,97.3,121.38,17.18,7.873,4.623,6.011,1.296,0.3995,1.041,0.08074,0.09182000000000001,0.4112,0.10640000000000001,0.03295,0.0038900000000000002
2019-07-07,11605.43,310.49,416.17,159.84,33.96,107.48,121.86,18.03,8.399000000000001,4.716,6.056,1.239,0.39740000000000003,1.017,0.0806,0.09135,0.40090000000000003,0.1061,0.03558,0.0039559999999999994
2019-07-08,12386.28,331.01,442.42,170.55,36.64,115.62,128.99,18.6,8.216,5.054,6.047,1.2429999999999999,0.4133,1.011,0.08242000000000001,0.09318000000000001,0.4048,0.1062,0.0358,0.0037459999999999998
2019-07-09,12808.06,320.08,429.67,163.87,34.68,105.22,126.55,18.05,7.947,5.165,6.032,1.249,0.40950000000000003,1.022,0.08084000000000001,0.09223,0.4081,0.105,0.03493,0.003581
2019-07-10,13183.73,296.79,400.72,154.26,32.24,96.49,115.16,16.64,7.418,4.973,5.926,1.266,0.3991,1.089,0.07838,0.09007000000000001,0.397,0.1023,0.034530000000000005,0.0036400000000000004
2019-07-11,12099.91,274.84,389.19,143.94,30.93,92.05,104.35,15.24,6.803,4.662,5.261,1.191,0.367,1.067,0.07158,0.08457,0.3623,0.095,0.03202,0.003407
2019-07-12,11931.91,283.84,361.33,153.6,34.07,98.44,108.42,15.5,6.869,4.849,4.868,1.09,0.3604,1.015,0.07071000000000001,0.08035,0.3507,0.1017,0.029790000000000004,0.0034000000000000002
2019-07-13,11835.87,276.37,351.15,146.03,31.82,94.81,103.43,15.05,6.664,4.671,4.811,1.103,0.3542,1.041,0.0709,0.07912000000000001,0.3451,0.1008,0.029720000000000003,0.003328
2019-07-14,11447.92,245.62,345.83,128.17,28.77,86.8,91.81,12.53,5.681,4.194,4.756,1.017,0.3457,1.124,0.06732,0.07497000000000001,0.3347,0.09674,0.029160000000000002,0.0033009999999999997
2019-07-15,11070.18,241.31,325.33,131.83,30.53,91.67,95.76,12.85,5.872,4.459,4.416,1.016,0.31010000000000004,1.021,0.06033,0.07207000000000001,0.32320000000000004,0.08785000000000001,0.02578,0.003133
2019-07-16,11025.76,201.66,317.46,106.48,25.62,77.3,80.12,10.7,5.472,3.873,4.346,0.9818,0.30970000000000003,1.17,0.060790000000000004,0.07409,0.3195,0.08838000000000001,0.025670000000000002,0.0031579999999999998
2019-07-17,9982.24,216.42,308.51,106.37,28.08,79.7,93.01,11.03,5.7940000000000005,3.985,4.11,0.9603,0.29510000000000003,1.032,0.05784,0.06704,0.3246,0.08425,0.02382,0.003039
2019-07-18,10776.54,237.98,322.0,114.89,32.77,87.92,105.35,13.5,6.168,4.372,4.239,0.9968,0.3103,1.014,0.059680000000000004,0.06981000000000001,0.3266,0.09262000000000001,0.02596,0.003098
2019-07-19,10757.41,223.82,315.39,114.28,29.89,85.61,100.93,13.16,5.975,4.329,4.15,0.9891000000000001,0.30910000000000004,1.024,0.060770000000000005,0.06972,0.32270000000000004,0.09557,0.028120000000000003,0.003098
2019-07-20,11094.32,235.2,345.59,120.51,31.71,87.81,105.32,13.56,6.23,4.422,4.481,1.062,0.33490000000000003,1.033,0.06521,0.07127,0.342,0.09833000000000001,0.030610000000000002,0.0031869999999999997
2019-07-21,10833.99,226.66,327.87,118.99,31.06,87.87,100.14,13.38,6.383,4.351,4.346,1.17,0.3256,1.023,0.06399,0.07092000000000001,0.3355,0.09485,0.029790000000000004,0.003152
2019-07-22,10676.6,220.77,314.73,116.27,32.01,84.71,97.69,12.59,6.441,4.244,4.414,1.153,0.31670000000000004,1.032,0.06256,0.06937,0.33230000000000004,0.09173,0.02995,0.003114
2019-07-23,10328.44,212.95,302.13,110.37,29.5,82.49,91.06,11.79,6.224,4.05,4.276,1.123,0.30360000000000004,1.047,0.059980000000000006,0.06958,0.3209,0.0887,0.02697,0.003035
2019-07-24,9920.54,219.38,308.04,110.82,29.23,82.21,95.72,12.13,6.333,4.016,4.651,1.12,0.3115,1.016,0.05906,0.06807,0.3184,0.08666,0.024630000000000003,0.0029800000000000004
2019-07-25,10184.43,220.77,311.76,115.43,29.24,81.65,95.67,12.21,6.194,4.062,4.72,1.056,0.3156,1.031,0.06072,0.06923,0.32320000000000004,0.08895,0.02449,0.0030009999999999998
2019-07-26,9890.05,220.29,324.18,115.51,29.09,81.97,94.62,12.18,6.261,4.047,4.708,1.044,0.3053,1.007,0.06289,0.06854,0.3255,0.09,0.023770000000000003,0.0029839999999999997
2019-07-27,10202.95,211.27,324.98,111.18,27.9,79.26,90.89,11.56,5.952,3.896,4.773,1.06,0.307,1.076,0.06379,0.06771,0.32730000000000004,0.09003000000000001,0.02383,0.00302
2019-07-28,9591.52,212.37,312.61,112.19,27.89,83.65,90.39,11.62,6.077,3.918,4.331,1.014,0.2919,1.006,0.0613,0.06534000000000001,0.3145,0.08476,0.023090000000000003,0.002937
2019-07-29,9717.69,211.62,310.21,107.81,27.66,80.15,91.19,11.46,6.026,3.907,4.379,1.038,0.289,1.022,0.062290000000000005,0.06585,0.31420000000000003,0.08576,0.02297,0.0029059999999999997
2019-07-30,9749.53,213.12,322.99,106.89,27.25,80.66,91.57,11.38,6.007,3.944,4.317,1.268,0.28750000000000003,1.018,0.061610000000000005,0.0663,0.3219,0.08497,0.022650000000000003,0.002895
2019-07-31,10123.94,222.77,349.39,110.48,28.89,83.63,100.37,12.4,6.191,4.147,4.447,1.305,0.29710000000000003,1.005,0.061500000000000006,0.06767000000000001,0.32370000000000004,0.0853,0.022750000000000003,0.0029189999999999997
2019-08-01,10488.81,225.58,339.46,112.43,30.08,85.05,102.63,11.93,6.129,4.2780000000000005,4.443,1.456,0.292,1.011,0.060200000000000004,0.06686,0.32,0.08409000000000001,0.022590000000000002,0.003013
2019-08-02,10666.64,222.58,335.66,110.66,29.17,84.83,100.13,11.92,6.0,4.327,4.347,1.467,0.2942,1.014,0.059890000000000006,0.06753,0.3181,0.08353000000000001,0.022420000000000002,0.0030559999999999997
2019-08-03,10915.0,226.25,354.15,108.96,28.99,88.14,97.83,12.12,6.017,4.447,4.367,1.466,0.2919,1.01,0.05833000000000001,0.06454,0.3178,0.08316000000000001,0.022080000000000002,0.002973
2019-08-04,11074.95,226.06,344.74,108.46,28.48,89.69,96.5,12.28,6.184,4.5120000000000005,4.31,1.498,0.28750000000000003,1.013,0.058100000000000006,0.06429,0.32330000000000003,0.08273000000000001,0.022850000000000002,0.003013
2019-08-05,11945.38,240.29,362.03,114.93,29.58,96.18,106.56,12.59,6.415,4.853,4.575,1.5,0.2994,1.011,0.05815000000000001,0.06601,0.3316,0.08438000000000001,0.023360000000000002,0.003113
2019-08-06,12316.85,228.42,339.77,107.54,27.98,92.69,94.18,11.83,6.066,4.713,4.498,1.687,0.2969,1.073,0.056470000000000006,0.06559000000000001,0.3246,0.08235,0.022930000000000002,0.003083
2019-08-07,12138.55,236.49,351.33,112.47,30.52,97.57,97.09,11.48,5.98,4.921,4.29,1.495,0.2867,1.014,0.05421,0.06477000000000001,0.3159,0.07932,0.02238,0.0030789999999999997
2019-08-08,12042.87,228.63,341.39,108.36,32.15,97.79,93.9,11.11,6.155,4.925,4.238,1.595,0.279,1.004,0.05306,0.06423000000000001,0.3116,0.07872000000000001,0.02236,0.0030039999999999997
2019-08-09,12027.57,219.98,332.11,105.13,31.41,94.83,89.81,10.57,5.891,4.877,4.188,1.585,0.2762,1.012,0.05215,0.061610000000000005,0.30860000000000004,0.07698,0.02203,0.0029749999999999998
2019-08-10,11971.35,206.45,318.14,99.29,29.62,90.91,86.94,10.99,5.802,4.642,4.1370000000000005,1.448,0.264,1.059,0.053660000000000006,0.05895,0.3053,0.07471000000000001,0.02068,0.00299
2019-08-11,11584.35,219.2,347.97,109.91,30.93,93.07,92.79,11.22,5.992,4.747,4.2620000000000005,1.4140000000000001,0.28600000000000003,1.002,0.055900000000000005,0.06164000000000001,0.3059,0.08002000000000001,0.0211,0.002949
2019-08-12,11554.74,213.51,338.09,105.86,30.42,91.34,88.8,10.89,5.874,4.68,4.205,1.392,0.2702,1.014,0.055060000000000005,0.060390000000000006,0.3053,0.07831,0.021070000000000002,0.002905
2019-08-13,11439.48,209.5,350.95,102.86,29.47,87.13,86.27,10.71,5.981,4.468,4.14,1.374,0.2595,1.05,0.0531,0.05802,0.301,0.07551000000000001,0.02077,0.002887
2019-08-14,10873.44,198.43,339.08,97.68,27.56,80.32,81.37,9.496,5.688,4.123,4.123,1.29,0.2581,1.082,0.05344,0.058300000000000005,0.2978,0.07446000000000001,0.020610000000000003,0.0028669999999999998
2019-08-15,10451.61,194.11,322.46,98.91,28.56,82.65,80.27,10.13,5.803,4.237,3.717,1.2690000000000001,0.2457,1.015,0.04814,0.05691,0.2684,0.07083,0.01844,0.002848
